molIdx	molSmiles	molregno	validMol	scafSmiles	inDB	scafID	pScore	inDrug	substancesTested	substancesActive	assaysTested	assaysActive	samplesTested	samplesActive
186	COCCN(CCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1)Cc1ccccc1	194654	True	c1ccsc1	True	361	382.0	True	21080	16949	820	769	10914208	98123
187	Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1	225425	True	c1ccc(Nc2ncnc3ccccc23)cc1	True	109	248.0	True	151	142	820	282	82085	1142
187	Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1	225425	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	O=C(Nc1ccccc1)N1CCN(c2ncnc3cc(OCCCN4CCCCC4)ccc23)CC1	True	70185		False	0	0	0	0	0	0
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	c1nc(N2CCNCC2)c2ccc(OCCCN3CCCCC3)cc2n1	True	70186		False	0	0	0	0	0	0
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	O=C(Nc1ccccc1)N1CCN(c2ncnc3ccccc23)CC1	True	70188		False	0	0	0	0	0	0
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	c1ncc2ccc(OCCCN3CCCCC3)cc2n1	True	70187		False	0	0	0	0	0	0
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	c1ccc2c(N3CCNCC3)ncnc2c1	True	9603	154.0	False	77	67	818	191	36368	512
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	O=C(Nc1ccccc1)N1CCNCC1	True	3905	74.0	False	296	229	820	253	170632	953
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
188	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1	205165	True	C1CNCCN1	True	144	267.0	True	32722	24536	820	767	15744160	106367
189	O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21	214952	True	O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21	False									
190	O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2cccnc21	214994	True	O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2cccnc21	False									
191	O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12	220898	True	c1ccc2[nH]c(-c3c[nH]c4ccccc34)cc2c1	False									
191	O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12	220898	True	c1ccc2[nH]ccc2c1	True	2	370.0	True	7634	6228	820	736	3721709	33327
192	CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C	221482	True	O=C1CNc2ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc4c(c3)NCC(=O)NCC4)cc2CCN1	False									
192	CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C	221482	True	O=C1CNc2ccccc2CCN1	False									
193	COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1	221993	True	c1ccc(-c2cnc3cc(NCCCN4CCOCC4)ncc3c2)cc1	False									
193	COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1	221993	True	c1cnc2cc(NCCCN3CCOCC3)ncc2c1	False									
193	COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1	221993	True	c1ccc(-c2cnc3ccncc3c2)cc1	False									
193	COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1	221993	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
193	COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1	221993	True	c1cnc2ccncc2c1	True	113779	9.0	False	6	5	390	19	2080	23
194	OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1	210569	True	c1ccc(Nc2ncnc3ccncc23)cc1	False									
194	OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1	210569	True	c1cc2ncncc2cn1	False									
195	Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	210689	True	c1ccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)cc1	False									
195	Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	210689	True	c1cn(CCCNc2cc3ncncc3cn2)cn1	False									
195	Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	210689	True	c1ccc(Nc2ncnc3ccncc23)cc1	False									
195	Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	210689	True	c1c[nH]cn1	True	26	278.0	True	5114	3964	823	703	2407253	17925
195	Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	210689	True	c1cc2ncncc2cn1	False									
196	Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1	210896	True	c1ccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)cc1	False									
196	Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1	210896	True	c1ncc2cnc(NCCCN3CCOCC3)cc2n1	False									
196	Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1	210896	True	c1ccc(Nc2ncnc3ccncc23)cc1	False									
196	Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1	210896	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
196	Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1	210896	True	c1cc2ncncc2cn1	False									
197	Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	211077	True	c1ccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)cc1	False									
197	Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	211077	True	c1cn(CCCNc2cc3ncncc3cn2)cn1	False									
197	Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	211077	True	c1ccc(Nc2ncnc3ccncc23)cc1	False									
197	Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	211077	True	c1c[nH]cn1	True	26	278.0	True	5114	3964	823	703	2407253	17925
197	Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1	211077	True	c1cc2ncncc2cn1	False									
198	COc1cccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c12	218011	True	O=C1C=CC(=O)N1Nc1nc(-c2cccs2)nc2ccccc12	False									
